,Text,Season,Date,Sentiment Analysis
2205,And yes will be bribing hotel employees for info ,11,6/14/15,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2206,Running an event in the same room they used for filming in Santa Fe Pics to follow this week ,11,6/14/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2207,In the hotel were the Kelsey incident happened ,11,6/14/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2208,JJ listens to Broadway show tunes Enough said ,11,6/14/15,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.4084}"
2209,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2210,Clint JJ bromance thebachelorette,11,6/14/15,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.4084}"
2211,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2212,Check out this week s exclusive deleted scene  by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.128}"
2213,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2214,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2215,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2216,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2217,Check out this exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.1593}"
2218,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2219,Check this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2220,LOVE ABSalt being on this episode of ,11,6/14/15,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.7125}"
2221,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2222,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2223,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2224,I don t watch but I d have to watch it if Jenner were to be ,11,6/14/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2225,Every episode I have a new favorite guy this season Definitely the best cast Most would be good hubbies  ,11,6/14/15,"{'neg': 0.0, 'neu': 0.499, 'pos': 0.501, 'compound': 0.9196}"
2226,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2227,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/14/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2228,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2229,Check out this week s exclusive deleted scene from  Presented by Viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2230,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2231,Check out this week s exclusive deleted scene from  Presented by,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2232,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2233,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2234,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2235,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2236,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2237,Chec this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2238,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2239,Check out this week s exclusive deleted scene from  Presented by,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2240,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2241,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2242,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2243,A5 I will watch  every Monday too Yep all two hours of it nctechat dontjudgeme,11,6/22/15,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}"
2244,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2245,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2246,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2247,hi Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.128}"
2248,Check out this week s exclusive deleted scene from  Presented by,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2249,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2250,SHIT IS GONNA HIT THE FAN TOMORROW NIGHT smh Kaitlyn Kaitlyn Kaitlyn your dumb ,11,6/22/15,"{'neg': 0.433, 'neu': 0.435, 'pos': 0.132, 'compound': -0.7845}"
2251,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2252,Gurrrrrrl It s finally goin down tomorrow night on  Get yo popcorn amp cut off the ringer,11,6/22/15,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}"
2253, At least that MIGHT make the show remotely interesting,11,6/22/15,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2254,Idea for  that will fix problem Level the playing field and have sex with all the guys Send home the worst performer,11,6/22/15,"{'neg': 0.246, 'neu': 0.688, 'pos': 0.065, 'compound': -0.7184}"
2255,Soooo who does sleep with early And are they actually going to show it on  tomorrow dontteaseme,11,6/22/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2256,Check out this week s exclusive deleted scene from  Presented by,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2257, Am I the only one who thinks this is a dumb show,11,6/22/15,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5106}"
2258,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2259,Oh I CANNOT WAIT for  tomorrow,11,6/22/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2260,Check out this week s exclusive deleted from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2261,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2262,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2263,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2264,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2265,Watching  with the birds babychicks,11,6/22/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2266,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2267,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2268,Check out this week s Xclusive amp Crazy deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}"
2269,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2270,I realize I need to tweet more and not just while I m watching  TheBachelor lol,11,6/22/15,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
2271,Check out this week s exclusive craziest deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.094, 'neu': 0.787, 'pos': 0.118, 'compound': 0.0772}"
2272,Eclusive deleted scene from crazy  Presented by viggle,11,6/22/15,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}"
2273,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2274,Xclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2275,Check out this week s exclusive deleted scene from  Presented by,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2276,Exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.128}"
2277,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2278,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2279,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2280,Here s this week s Xclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2281,Here s this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2282,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2283,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2284,This week s Xclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2285,This week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.128}"
2286,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/22/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2287,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2288,Check out this week s Xclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2289,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2290,Ugh Tony is obnoxious ,11,6/21/15,"{'neg': 0.744, 'neu': 0.256, 'pos': 0.0, 'compound': -0.7003}"
2291,Check out this week s exclusive deleted scene from  Presented by,11,6/21/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2292,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2293,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2294,haha Kaitlyn is ready to hit a home run too JJ Just nooooot with you ,11,6/21/15,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.8038}"
2295,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2296,Check out this week s exclusive deleted scene from  Presented by,11,6/21/15,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2297,Chechhhk out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2298,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2299,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2300,Check out this week s exclusive deleted scene from  BobbyPresented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2301,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2302,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2303,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2304,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2305,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2306,I m pretty sure that the guy on  who looks like Ryan Gosling s twin has an unfair advantage Just sayin,11,6/21/15,"{'neg': 0.119, 'neu': 0.498, 'pos': 0.383, 'compound': 0.7096}"
2307,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2308,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2309,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2310,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2311,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2312,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2313,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2314,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2315,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2316,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2317,Check out this week s exclusive deleted scene frm  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2318,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2319,yes That was a huge bonus  CelebrateDad,11,6/21/15,"{'neg': 0.0, 'neu': 0.261, 'pos': 0.739, 'compound': 0.8176}"
2320,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/21/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2321,Finally catching up on ,11,6/29/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2322,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/29/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2323,Did anyone else just see  preview on Celebrity Family Feud CHRIS WAS CRYING HE S MY FAVORITE WHAT THE HECK KAITLYN,11,6/29/15,"{'neg': 0.231, 'neu': 0.63, 'pos': 0.138, 'compound': -0.3612}"
2324,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/29/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2325,tmrws  episode is gonna go down,11,6/29/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2326,Then there s the Commercial for  everything is about to change CelebrityFamilyFeud,11,6/29/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2327,Now I remember how much I hated that Molly chick Ugh CelebrityFamilyFeud ,11,6/29/15,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.7906}"
2328,2 of my fav shows for dwts and  loving this episode CelebrityFamilyFeud,11,6/29/15,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7845}"
2329,FamilyFeud DWTS VS  Yay team win,11,6/29/15,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.802}"
2330,Such a dirty episode of Sexy elephant descriptions What is happening  longhardtusks CelebrityFamilyFeud,11,6/29/15,"{'neg': 0.178, 'neu': 0.613, 'pos': 0.209, 'compound': 0.128}"
2331,TheBachelor and  they did good that round CelebrityFamilyFeud,11,6/29/15,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
2332,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/29/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2333,You be dressing CelebrityFamilyFeud FamilyFeud TheBachelor  bluecheese,11,6/29/15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2334,Love it toolbox thebachelorette,11,6/29/15,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}"
2335, is the worst Every time one of these guys tells her they re falling in love we laugh out loud,11,6/29/15,"{'neg': 0.193, 'neu': 0.542, 'pos': 0.264, 'compound': 0.4767}"
2336,Check out this week s exclusive deleted scene from  Presented by viggle,11,6/29/15,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2337,that was hilarious I call SteveHarvey blu cheese cause he be dressing  FamilyFeud,11,6/29/15,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
